source_genesymbol	target_genesymbol	source_uniprot	target_uniprot	database	source_transmembrane	source_peripheral	source_secreted	source_integrin	source_other	source_other_desc	source_Small_Molecule	target_transmembrane	target_peripheral	target_secreted	target_integrin	target_other	target_other_desc	target_Small_Molecule
CCL19	ACKR4	Q99731	Q9NPB9	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL19	CCRL2	Q99731	O00421	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL19	CCR7	Q99731	P32248	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL2	ACKR2	P13500	O00590	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL2	ACKR1	P13500	Q16570	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL2	CCR2	P13500	P41597	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL20	CCR6	P78556	P51684	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL21	ACKR4	O00585	Q9NPB9	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL21	CCR7	O00585	P32248	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL22	CCR4	O00626	P51679	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL22	DPP4	O00626	P27487	CellPhoneDB_v4	False	False	True	False	False		na	True	False	True	False	False		na
CCL23	FPR2	P55773	P25090	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL23	CCR1	P55773	P32246	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL24	CCR3	O00175	P51677	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL25	ACKR4	O15444	Q9NPB9	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL25	CCR9	O15444	P51686	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL26	CCR1	Q9Y258	P32246	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL26	CCR2	Q9Y258	P41597	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL26	CCR3	Q9Y258	P51677	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL27	CCR10	Q9Y4X3	P46092	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL28	CCR10	Q9NRJ3	P46092	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL3	ACKR2	P10147	O00590	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL3	CCR1	P10147	P32246	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL3	CCR3	P10147	P51677	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL3	CCR5	P10147	P51681	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL3L1	CCR1	P16619	P32246	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL3L1	CCR3	P16619	P51677	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL4	ACKR2	P13236	O00590	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL4	CCR5	P13236	P51681	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL5	ACKR2	P13501	O00590	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL5	ACKR1	P13501	Q16570	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL5	CCR1	P13501	P32246	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL5	CCR3	P13501	P51677	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL5	CCR4	P13501	P51679	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL5	CCR5	P13501	P51681	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL5	GPR75	P13501	O95800	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL7	ACKR2	P80098	O00590	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL7	CCR1	P80098	P32246	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL7	CCR2	P80098	P41597	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL7	CCR3	P80098	P51677	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL7	CCR5	P80098	P51681	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL8	ACKR2	P80075	O00590	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL8	CCR1	P80075	P32246	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL8	CCR2	P80075	P41597	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL8	CCR3	P80075	P51677	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CCL8	CCR5	P80075	P51681	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CD1D	LILRB2	P15813	Q8N423	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
CD276	TREML2	Q5ZPR3	Q5T2D2	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
CD40LG	CD40	P29965	P25942	CellPhoneDB_v4	True	False	True	False	False		na	True	False	True	False	False		na
SELE	CD44	P16581	P16070	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
CD48	CD244	P09326	Q9BZW8	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
CD70	CD27	P32970	P26842	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CD28	CD80	P10747	P33681	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
CTLA4	CD80	P16410	P33681	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
CD28	CD86	P10747	P42081	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
CTLA4	CD86	P16410	P42081	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
CD99	PILRA	P14209	Q9UKJ1	CellPhoneDB_v4	True	False	False	False	False		na	True	False	True	False	False		na
CEACAM1	CD209	P13688	Q9NNX6	CellPhoneDB_v4	True	False	True	False	False		na	True	False	True	False	False		na
CEACAM5	CD8A	P06731	P01732	CellPhoneDB_v4	True	False	False	False	False		na	True	False	True	False	False		na
CEL	RORA	P19835	P35398	CellPhoneDB_v4	False	False	True	False	True		na	False	False	False	False	False		na
CEL	RORC	P19835	P51449	CellPhoneDB_v4	False	False	True	False	True		na	False	False	False	False	False		na
DHCR24	RORA	Q15392	P35398	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
DHCR24	RORC	Q15392	P51449	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
DHCR7	RORA	Q9UBM7	P35398	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
DHCR7	RORC	Q9UBM7	P51449	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
LIPA	RORA	P38571	P35398	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
LIPA	RORC	P38571	P51449	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
CLCF1	COMPLEX:CNTFR_IL6ST_LIFR	Q9UBD9	COMPLEX:P26992_P40189_P42702	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CLU	COMPLEX:TYROBP_TREM2	P10909	COMPLEX:O43914_Q9NZC2	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CNTF	COMPLEX:CNTFR_IL6ST_LIFR	P26441	COMPLEX:P26992_P40189_P42702	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CNTN1	NOTCH1	Q12860	P46531	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
CNTN1	NOTCH2	Q12860	Q04721	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
C3	C3AR1	P01024	Q16581	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
C3	C5AR2	P01024	Q9P296	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
C4A	C5AR2	P0C0L4	Q9P296	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
C5	C5AR1	P01031	P21730	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
C5	C5AR2	P01031	Q9P296	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
POMC	MC2R	P01189	Q01718	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
POMC	MC3R	P01189	P41968	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
POMC	MC4R	P01189	P32245	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
POMC	MC5R	P01189	P33032	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
POMC	MC1R	P01189	Q01726	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
POMC	OPRD1	P01189	P41143	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
POMC	OPRK1	P01189	P41145	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
POMC	OPRM1	P01189	P35372	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CORT	SSTR1	O00230	P30872	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CORT	SSTR2	O00230	P30874	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CORT	SSTR3	O00230	P32745	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CORT	SSTR4	O00230	P31391	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CORT	SSTR5	O00230	P35346	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CYP11B1	NR3C1	P15538	P04150	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
CYP11B1	NR3C2	P15538	P08235	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
CRH	CRHR1	P06850	P34998	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CRH	CRHR2	P06850	Q13324	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CSF1	CSF1R	P09603	P07333	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
CSF2	COMPLEX:CSF2RA_CSF2RB	P04141	COMPLEX:P15509_P32927	CellPhoneDB_v4	False	False	True	False	False		na	True	False	True	False	False		na
CSF3	CSF3R	P09919	Q99062	CellPhoneDB_v4	False	False	True	False	False		na	True	False	True	False	False		na
CXCL2	CXCR2	P19875	P25025	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CXCL2	DPP4	P19875	P27487	CellPhoneDB_v4	False	False	True	False	False		na	True	False	True	False	False		na
CXCL3	CXCR2	P19876	P25025	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CXCL5	CXCR1	P42830	P25024	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CXCL5	CXCR2	P42830	P25025	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CXCL6	CXCR1	P80162	P25024	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CXCL6	CXCR2	P80162	P25025	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PPBP	CXCR1	P02775	P25024	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PPBP	CXCR2	P02775	P25025	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CXCL9	CXCR3	Q07325	P49682	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CXCL9	DPP4	Q07325	P27487	CellPhoneDB_v4	False	False	True	False	False		na	True	False	True	False	False		na
CXCL10	CXCR3	P02778	P49682	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CXCL10	DPP4	P02778	P27487	CellPhoneDB_v4	False	False	True	False	False		na	True	False	True	False	False		na
CXCL11	ACKR3	O14625	P25106	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	True	CoReceptor_Acts as coreceptor with CXCR4 for a restricted number of HIV isolates (uniprot)	na
CXCL11	CXCR3	O14625	P49682	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CXCL11	DPP4	O14625	P27487	CellPhoneDB_v4	False	False	True	False	False		na	True	False	True	False	False		na
CXCL13	ACKR4	O43927	Q9NPB9	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CXCL13	CXCR5	O43927	P32302	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CXCL14	CXCR4	O95715	P61073	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
UBASH3B	ESR1	Q8TF42	P03372	CellPhoneDB_v4	False	False	False	False	False		na	False	True	False	False	False		na
UBASH3B	NR1I2	Q8TF42	O75469	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
UBASH3B	PPARA	Q8TF42	Q07869	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
DHCR7	NR1H2	Q9UBM7	P55055	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
DHCR7	NR1H3	Q9UBM7	Q13133	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
CYP21A2	NR3C2	P08686	P08235	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
SULT1E1	PPARA	P49888	Q07869	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
SULT1E1	PPARG	P49888	P37231	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
SULT2A1	PPARA	Q06520	Q07869	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
SULT2A1	PPARG	Q06520	P37231	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
SULT1A1	PPARA	P50225	Q07869	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
SULT1A1	PPARG	P50225	P37231	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
DHH	COMPLEX:PTCH1_BOC	O43323	COMPLEX:Q13635_Q9BWV1	CellPhoneDB_v4	True	False	True	False	False		na	False	False	False	False	False		na
DHH	COMPLEX:PTCH1_CDON	O43323	COMPLEX:Q13635_Q4KMG0	CellPhoneDB_v4	True	False	True	False	False		na	False	False	False	False	False		na
DHH	COMPLEX:GAS1_PTCH1	O43323	COMPLEX:P54826_Q13635	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
SRD5A1	AR	P18405	P10275	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
SRD5A2	AR	P31213	P10275	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
SRD5A3	AR	Q9H8P0	P10275	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
DKK1	LRP5	O94907	O75197	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
DKK1	LRP6	O94907	O75581	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
DKK2	LRP6	Q9UBU2	O75581	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
DLK1	NOTCH2	P80370	Q04721	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
DLK1	NOTCH3	P80370	Q9UM47	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
DLK1	NOTCH4	P80370	Q99466	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
DLK1	NOTCH1	P80370	P46531	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
DLL1	NOTCH1	O00548	P46531	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
DLL1	NOTCH2	O00548	Q04721	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
DLL1	NOTCH3	O00548	Q9UM47	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
DLL1	NOTCH4	O00548	Q99466	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
DLL3	NOTCH3	Q9NYJ7	Q9UM47	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
DLL3	NOTCH1	Q9NYJ7	P46531	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
DLL3	NOTCH2	Q9NYJ7	Q04721	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
DLL3	NOTCH4	Q9NYJ7	Q99466	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
DLL4	NOTCH3	Q9NR61	Q9UM47	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
DLL4	NOTCH1	Q9NR61	P46531	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
DLL4	NOTCH2	Q9NR61	Q04721	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
DLL4	NOTCH4	Q9NR61	Q99466	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNA1	EPHA1	P20827	P21709	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
EFNA1	EPHA2	P20827	P29317	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
EFNA1	EPHA3	P20827	P29320	CellPhoneDB_v4	True	False	True	False	False		na	True	False	True	False	False		na
EFNA1	EPHA4	P20827	P54764	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
EFNA1	EPHA5	P20827	P54756	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
EFNA1	EPHA7	P20827	Q15375	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
EFNA1	EPHA8	P20827	P29322	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
EFNA2	EPHA1	O43921	P21709	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNA2	EPHA2	O43921	P29317	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNA2	EPHA3	O43921	P29320	CellPhoneDB_v4	True	False	False	False	False		na	True	False	True	False	False		na
EFNA2	EPHA4	O43921	P54764	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNA2	EPHA5	O43921	P54756	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNA2	EPHA7	O43921	Q15375	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNA2	EPHA8	O43921	P29322	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNA3	EPHA4	P52797	P54764	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNA3	EPHA5	P52797	P54756	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNA3	EPHA7	P52797	Q15375	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNA3	EPHA1	P52797	P21709	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNA3	EPHA2	P52797	P29317	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNA3	EPHA3	P52797	P29320	CellPhoneDB_v4	True	False	False	False	False		na	True	False	True	False	False		na
EFNA3	EPHA8	P52797	P29322	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNA4	EPHA4	P52798	P54764	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
EFNA4	EPHA5	P52798	P54756	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
EFNA4	EPHA7	P52798	Q15375	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
EFNA4	EPHA1	P52798	P21709	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
EFNA4	EPHA2	P52798	P29317	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
EFNA4	EPHA3	P52798	P29320	CellPhoneDB_v4	True	False	True	False	False		na	True	False	True	False	False		na
EFNA4	EPHA8	P52798	P29322	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
EFNA5	EPHA4	P52803	P54764	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNA5	EPHA5	P52803	P54756	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNA5	EPHA7	P52803	Q15375	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNA5	EPHA1	P52803	P21709	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNA5	EPHA2	P52803	P29317	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNA5	EPHA3	P52803	P29320	CellPhoneDB_v4	True	False	False	False	False		na	True	False	True	False	False		na
EFNA5	EPHA8	P52803	P29322	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNA5	EPHB2	P52803	P29323	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNB1	EPHA4	P98172	P54764	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNB1	EPHB1	P98172	P54762	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNB1	EPHB2	P98172	P29323	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
EFNB1	EPHB3	P98172	P54753	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
